0.64,24
0.64,34
0.64,37
0.64,41
0.64,47
0.64,48
0.65,47
0.65,45
0.65,44
0.65,42
0.65,40
0.65,37
0.65,34
0.65,35
0.65,36
0.65,38
0.66,35
0.66,27
0.66,16
0.66,9
0.66,12
0.66,15
0.66,17
0.66,24
0.66,29
0.66,34
0.67,39
0.67,39
0.67,39
0.67,39
0.67,39
0.67,35
0.67,31
0.67,24
0.67,16
0.67,12
0.68,10
0.68,12
0.68,14
0.68,16
0.68,19
0.68,20
0.68,24
0.68,28
0.68,30
0.68,34
0.69,31
0.69,29
0.69,27
0.69,25
0.69,26
0.69,31
0.69,34
0.69,39
0.69,44
0.69,42
0.70,38
0.70,36
0.70,32
0.70,30
0.70,31
0.70,34
0.70,36
0.70,41
0.70,44
0.70,49
0.71,47
0.71,45
0.71,41
0.71,39
0.71,35
0.71,34
0.71,34
0.71,34
0.71,34
0.71,34
0.72,34
0.72,32
0.72,30
0.72,26
0.72,24
0.72,20
0.72,19
0.72,16
0.72,15
0.72,14
0.73,11
0.73,10
0.73,9
0.73,10
0.73,10
0.73,12
0.73,12
0.73,14
0.73,15
0.73,17
0.74,19
0.74,20
0.74,22
0.74,24
0.74,25
0.74,25
0.74,26
0.74,27
0.74,28
0.74,29
0.75,30
0.75,31
0.75,32
0.75,32
0.75,34
0.75,31
0.75,26
0.75,24
0.75,21
0.75,16
0.76,14
0.76,16
0.76,17
0.76,20
0.76,21
0.76,22
0.76,24
0.76,24
0.76,24
0.76,24
0.77,24
0.77,24
0.77,24
0.77,25
0.77,26
0.77,27
0.77,28
0.77,29
0.77,25
0.77,23
0.78,21
0.78,17
0.78,15
0.78,14
0.78,12
0.78,12
0.78,10
0.78,10
0.78,9
0.78,14
0.79,20
0.79,31
0.79,37
0.79,42
0.79,54
0.79,49
0.79,41
0.79,37
0.79,32
0.79,24
0.80,20
0.80,24
0.80,27
0.80,31
0.80,34
0.80,36
0.80,36
0.80,34
0.80,29
0.80,26
0.81,24
0.81,19
0.81,19
0.81,20
0.81,21
0.81,22
0.81,23
0.81,24
0.81,29
0.81,31
0.82,34
0.82,39
0.82,41
0.82,44
0.82,44
0.82,44
0.82,44
0.82,44
0.82,44
0.82,42
0.83,41
0.83,40
0.83,39
0.83,37
0.83,35
0.83,34
0.83,31
0.83,29
0.83,26
0.83,21
0.84,19
0.84,16
0.84,14
0.84,15
0.84,16
0.84,19
0.84,20
0.84,21
0.84,22
0.84,24
0.85,26
0.85,28
0.85,32
0.85,34
0.85,36
0.85,38
0.85,39
0.85,39
0.85,39
0.85,39
0.86,39
0.86,39
0.86,39
0.86,39
0.86,36
0.86,35
0.86,34
0.86,32
0.86,31
0.86,30
0.87,29
0.87,30
0.87,31
0.87,34
0.87,35
0.87,36
0.87,37
0.87,39
0.87,40
0.87,41
0.88,42
0.88,44
0.88,45
0.88,46
0.88,47
0.88,49
0.88,42
0.88,30
0.88,24
0.88,18
0.89,12
0.89,6
0.89,0
0.89,3
0.89,6
0.89,12
0.89,15
0.89,18
0.89,21
0.89,24
0.90,22
0.90,20
0.90,18
0.90,16
0.90,14
0.90,12
0.90,10
0.90,9
0.90,9
0.90,9
0.91,9
0.91,9
0.91,9
0.91,9
0.91,9
0.91,9
0.91,9
0.91,10
0.91,10
0.91,11
0.92,12
0.92,12
0.92,13
0.92,14
0.92,17
0.92,21
0.92,25
0.92,29
0.92,32
0.92,36
0.93,40
0.93,44
0.93,37
0.93,34
0.93,31
0.93,28
0.93,25
0.93,22
0.93,19
0.93,19
0.94,19
0.94,19
0.94,19
0.94,19
0.94,19
0.94,19
0.94,19
0.94,19
0.94,19
0.94,19
0.95,19
0.95,19
0.95,19
0.95,19
0.95,20
0.95,23
0.95,26
0.95,29
0.95,32
0.95,35
0.96,41
0.96,44
0.96,40
0.96,37
0.96,34
0.96,31
0.96,28
0.96,25
0.96,22
0.96,19
0.97,19
0.97,20
0.97,20
0.97,21
0.97,22
0.97,22
0.97,23
0.97,22
0.97,21
0.97,20
0.98,19
0.98,17
0.98,16
0.98,15
0.98,14
0.98,12
0.98,11
0.98,10
0.98,9
0.98,8
0.99,7
0.99,6
0.99,5
0.99,8
0.99,11
0.99,14
0.99,17
0.99,20
0.99,23
0.99,26
1.00,29
1.00,27
1.00,26
1.00,25
1.00,24
1.00,22
1.00,21
1.00,19
1.00,21
1.00,24
1.01,26
1.01,29
1.01,31
1.01,34
1.01,36
1.01,39
1.01,36
1.01,34
1.01,31
1.01,29
1.02,27
1.02,24
1.02,22
1.02,20
1.02,21
1.02,22
1.02,23
1.02,24
1.02,25
1.02,26
1.03,27
1.03,29
1.03,31
1.03,34
1.03,36
1.03,39
1.03,41
1.03,44
1.03,46
1.03,49
1.04,47
1.04,45
1.04,43
1.04,39
1.04,37
1.04,35
1.04,34
1.04,31
1.04,28
1.04,25
1.05,22
1.05,19
1.05,16
1.05,13
1.05,10
1.05,13
1.05,17
1.05,20
1.05,24
1.05,28
1.06,31
1.06,35
1.06,39
1.06,39
1.06,40
1.06,40
1.06,41
1.06,42
1.06,42
1.06,43
1.07,44
1.07,39
1.07,35
1.07,30
1.07,26
1.07,22
1.07,17
1.07,13
1.07,9
1.07,10
1.08,10
1.08,11
1.08,12
1.08,12
1.08,13
1.08,14
1.08,14
1.08,15
1.08,15
1.08,16
1.09,17
1.09,17
1.09,18
1.09,19
1.09,22
1.09,25
1.09,28
1.09,31
1.09,34
1.09,37
1.10,40
1.10,44
1.10,41
1.10,39
1.10,36
1.10,34
1.10,31
1.10,29
1.10,26
1.10,24
1.11,24
1.11,24
1.11,24
1.11,24
1.11,24
1.11,24
1.11,25
1.11,26
1.11,28
1.11,30
1.12,32
1.12,34
1.12,36
1.12,38
1.12,40
1.12,40
1.12,41
1.12,41
1.12,42
1.12,42
1.13,43
1.13,43
1.13,44
1.13,43
1.13,42
1.13,42
1.13,41
1.13,40
1.13,40
1.13,39
1.14,39
1.14,35
1.14,31
1.14,27
1.14,24
1.14,20
1.14,16
1.14,12
1.14,9
1.14,17
1.15,22
1.15,26
1.15,30
1.15,35
1.15,39
1.15,44
1.15,41
1.15,39
1.15,36
1.15,34
1.16,31
1.16,29
1.16,26
1.16,24
1.16,24
1.16,24
1.16,24
1.16,24
1.16,24
1.16,24
1.17,24
1.17,24
1.17,25
1.17,25
1.17,26
1.17,27
1.17,27
1.17,28
1.17,29
1.17,28
1.18,27
1.18,27
1.18,26
1.18,25
1.18,25
1.18,24
1.18,24
1.18,24
1.18,24
1.18,24
1.19,24
1.19,24
1.19,24
1.19,24
1.19,24
1.19,25
1.19,25
1.19,26
1.19,27
1.19,27
1.20,28
1.20,29
1.20,30
1.20,31
1.20,33
1.20,34
1.20,37
1.20,38
1.20,40
1.20,38
1.21,37
1.21,36
1.21,35
1.21,33
1.21,32
1.21,31
1.21,30
1.21,30
1.21,31
1.21,31
1.22,32
1.22,32
1.22,33
1.22,33
1.22,34
1.22,30
1.22,27
1.22,24
1.22,21
1.22,15
1.23,12
1.23,9
1.23,12
1.23,15
1.23,18
1.23,22
1.23,25
1.23,28
1.23,31
1.23,35
1.24,33
1.24,31
1.24,29
1.24,27
1.24,25
1.24,23
1.24,21
1.24,19
1.24,18
1.24,17
1.25,17
1.25,16
1.25,15
1.25,15
1.25,14
1.25,14
1.25,15
1.25,15
1.25,16
1.25,17
1.26,17
1.26,18
1.26,19
1.26,21
1.26,23
1.26,25
1.26,27
1.26,29
1.26,31
1.26,33
1.27,35
1.27,33
1.27,31
1.27,29
1.27,27
1.27,25
1.27,23
1.27,21
1.27,19
1.27,20
1.28,21
1.28,24
1.28,25
1.28,26
1.28,27
1.28,29
1.28,28
1.28,27
1.28,27
1.28,26
1.29,25
1.29,25
1.29,24
1.29,24
1.29,25
1.29,27
1.29,29
1.29,31
1.29,33
1.29,35
1.30,37
1.30,39
1.30,39
1.30,39
1.30,39
1.30,39
1.30,39
1.30,39
1.30,39
1.30,40
1.31,41
1.31,42
1.31,44
1.31,45
1.31,46
1.31,47
1.31,49
1.31,46
1.31,44
1.31,41
1.32,39
1.32,36
1.32,34
1.32,31
1.32,29
1.32,30
1.32,31
1.32,32
1.32,34
1.32,35
1.33,36
1.33,37
1.33,39
1.33,37
1.33,36
1.33,35
1.33,34
1.33,31
1.33,30
1.33,29
1.34,28
1.34,27
1.34,27
1.34,26
1.34,25
1.34,25
1.34,24
1.34,24
1.34,24
1.34,24
1.35,24
1.35,24
1.35,24
1.35,24
